month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2025-10,TRK_M_010,139508,279.02,390437,780.88,60876,121.75,119.99,28.67,0.0,42.29,1372.6000000000001
2025-10,TRK_M_011,106527,213.06,275931,551.86,53051,106.1,94.26,19.93,0.0,30.12,1015.33
2025-10,TRK_M_012,85349,170.7,206688,413.38,42340,84.68,83.77,15.64,0.0,22.35,790.52
2025-10,TRK_M_013,59969,119.94,156740,313.48,30267,60.53,60.89,11.8,0.0,18.71,585.35
2025-10,TRK_M_014,43961,87.92,114803,229.61,22347,44.7,41.76,9.55,0.0,14.17,427.71000000000004
2025-10,TRK_M_015,99969,199.94,256282,512.57,49949,99.9,91.73,20.78,0.0,30.24,955.16
2025-10,TRK_M_016,54845,109.69,146594,293.19,27416,54.83,57.17,12.71,0.0,16.65,544.24
2025-10,TRK_M_017,11716,23.43,36762,73.52,5969,11.94,12.53,2.46,0.0,4.0,127.87999999999998
2025-10,TRK_M_018,55477,110.96,150359,300.72,28183,56.37,57.95,10.48,0.0,15.39,551.87
2025-10,TRK_M_019,84683,169.37,231003,462.01,47768,95.54,94.32,16.59,0.0,28.61,866.44
2025-10,TRK_M_020,27818,55.64,87121,174.24,15850,31.7,29.99,5.47,0.0,8.02,305.06
2025-10,TRK_M_021,31388,62.78,96404,192.81,17554,35.11,33.88,6.15,0.0,10.59,341.31999999999994
2025-10,TRK_M_022,83879,167.76,246205,492.41,41584,83.17,84.62,16.88,0.0,25.14,869.98
2025-10,TRK_M_023,80533,161.07,212112,424.23,38154,76.31,77.1,15.2,0.0,20.64,774.55
2025-10,TRK_M_024,104908,209.82,259855,519.71,52290,104.58,93.17,20.87,0.0,26.93,975.0799999999999
2025-10,TRK_M_025,100568,201.14,252023,504.05,49498,99.0,97.25,18.63,0.0,28.01,948.08
2025-10,TRK_M_026,98306,196.61,246206,492.41,46970,93.94,99.01,16.8,0.0,29.05,927.8199999999999
2025-10,TRK_M_027,77383,154.77,220746,441.49,34688,69.38,80.68,15.78,0.0,24.66,786.7599999999999
2025-10,TRK_M_028,104916,209.83,299090,598.18,45798,91.6,93.84,21.64,0.0,28.89,1043.98
2025-10,TRK_M_029,54309,108.62,139661,279.32,26530,53.06,53.33,11.0,0.0,15.38,520.71
2025-10,TRK_M_030,53309,106.62,124333,248.67,24976,49.95,48.08,9.78,0.0,16.24,479.3399999999999
2025-11,TRK_M_001,2359329,4718.66,5824407,11648.82,1056474,2112.95,2146.38,471.81,0.0,642.0,21740.620000000003
2025-11,TRK_M_002,1458578,2917.16,4537076,9074.15,802446,1604.89,1751.53,314.23,0.0,506.21,16168.169999999998
2025-11,TRK_M_003,1013915,2027.83,3050749,6101.5,513256,1026.51,973.55,220.95,0.0,320.8,10671.14
2025-11,TRK_M_004,90690,181.38,231637,463.27,49312,98.62,96.79,17.17,0.0,28.79,886.0199999999999
2025-11,TRK_M_005,45776,91.55,121330,242.66,19410,38.82,45.34,8.47,0.0,13.54,440.38000000000005
2025-11,TRK_M_006,43021,86.04,114747,229.5,20653,41.31,39.4,8.67,0.0,12.32,417.24
2025-11,TRK_M_007,78761,157.52,236731,473.46,41696,83.39,88.43,16.55,0.0,23.49,842.8399999999999
2025-11,TRK_M_008,87167,174.34,246057,492.12,43940,87.88,100.38,19.07,0.0,29.75,903.5400000000001
2025-11,TRK_M_009,56934,113.87,155427,310.86,27815,55.63,50.91,10.83,0.0,15.63,557.73
2025-11,TRK_M_010,109502,219.01,282536,565.07,59216,118.43,119.82,23.47,0.0,36.21,1082.01
2025-11,TRK_M_011,76990,153.98,203764,407.53,42019,84.04,85.72,16.38,0.0,23.03,770.68
2025-11,TRK_M_012,65713,131.43,172744,345.49,35651,71.3,67.14,12.09,0.0,18.49,645.94
2025-11,TRK_M_013,50957,101.92,125254,250.51,22488,44.98,53.53,9.57,0.0,15.57,476.08000000000004
2025-11,TRK_M_014,48866,97.73,130722,261.44,22443,44.89,51.88,10.01,0.0,15.9,481.84999999999997
2025-11,TRK_M_015,91054,182.11,222450,444.9,46363,92.73,82.75,16.15,0.0,24.16,842.8
2025-11,TRK_M_016,71099,142.2,199570,399.14,36232,72.47,71.62,12.96,0.0,19.49,717.88
2025-11,TRK_M_017,13284,26.57,33230,66.46,6036,12.07,12.85,2.4,0.0,3.67,124.02
2025-11,TRK_M_018,54658,109.32,170380,340.76,31650,63.3,55.91,11.75,0.0,18.51,599.55
2025-11,TRK_M_019,99406,198.81,290789,581.58,47717,95.44,98.0,18.84,0.0,29.92,1022.5900000000001
2025-11,TRK_M_020,29285,58.57,74179,148.36,13001,26.0,24.66,4.9,0.0,8.32,270.81
2025-11,TRK_M_021,32774,65.55,86194,172.39,16499,33.0,31.63,5.87,0.0,9.06,317.5
2025-11,TRK_M_022,75404,150.81,195873,391.75,33524,67.05,71.48,14.29,0.0,20.75,716.1299999999999
2025-11,TRK_M_023,70222,140.45,209091,418.18,34419,68.84,77.85,13.92,0.0,23.93,743.17
2025-11,TRK_M_024,78560,157.12,252489,504.98,42148,84.3,76.43,15.63,0.0,25.11,863.5699999999999
2025-11,TRK_M_025,134735,269.47,376216,752.43,62412,124.82,136.91,24.12,0.0,37.93,1345.68
2025-11,TRK_M_026,97485,194.97,244307,488.62,41925,83.85,83.73,16.78,0.0,26.18,894.13
2025-11,TRK_M_027,78331,156.66,223858,447.72,39784,79.57,79.1,17.02,0.0,22.98,803.0500000000001
2025-11,TRK_M_028,93246,186.49,295246,590.49,53765,107.53,96.75,19.29,0.0,29.24,1029.79
2025-11,TRK_M_029,48275,96.55,127622,255.25,26720,53.44,47.76,9.38,0.0,15.3,477.68
2025-11,TRK_M_030,42152,84.3,131379,262.76,22207,44.42,41.58,8.73,0.0,13.91,455.70000000000005
2025-12,TRK_M_001,1819852,3639.71,4661287,9322.58,909321,1818.64,1780.73,317.35,0.0,545.59,17424.6
2025-12,TRK_M_002,1326129,2652.26,4159329,8318.66,770567,1541.13,1328.43,265.86,0.0,395.53,14501.87
2025-12,TRK_M_003,1042603,2085.21,2875480,5750.96,536886,1073.77,943.63,217.28,0.0,328.22,10399.07
2025-12,TRK_M_004,96735,193.47,238821,477.64,43150,86.3,89.34,18.93,0.0,30.44,896.12
2025-12,TRK_M_005,42923,85.85,134257,268.52,24393,48.79,42.93,9.37,0.0,12.35,467.81000000000006
2025-12,TRK_M_006,37429,74.86,101222,202.44,18408,36.82,40.58,7.58,0.0,10.05,372.33
2025-12,TRK_M_007,72886,145.77,198287,396.58,40309,80.62,84.09,15.84,0.0,23.8,746.7
2025-12,TRK_M_008,92150,184.3,267134,534.27,53422,106.85,96.65,19.63,0.0,30.93,972.6299999999999
2025-12,TRK_M_009,60911,121.82,168016,336.03,33648,67.3,72.56,12.35,0.0,19.48,629.5400000000001
2025-12,TRK_M_010,127625,255.25,354725,709.45,59011,118.02,119.66,23.7,0.0,38.6,1264.68
2025-12,TRK_M_011,77545,155.09,209349,418.7,45202,90.41,79.42,15.69,0.0,23.55,782.8599999999999
2025-12,TRK_M_012,64057,128.12,191066,382.13,35121,70.24,72.87,13.63,0.0,18.75,685.74
2025-12,TRK_M_013,46670,93.34,138516,277.03,23475,46.95,56.57,10.54,0.0,15.78,500.21
2025-12,TRK_M_014,42182,84.36,135259,270.52,21557,43.12,47.23,8.48,0.0,13.2,466.91
2025-12,TRK_M_015,111329,222.66,274869,549.74,52244,104.49,109.88,20.35,0.0,28.07,1035.19
2025-12,TRK_M_016,64782,129.57,161182,322.36,32290,64.58,63.35,11.7,0.0,18.76,610.32
2025-12,TRK_M_017,14620,29.24,35617,71.23,6746,13.49,15.38,3.02,0.0,4.09,136.45000000000002
2025-12,TRK_M_018,60999,122.0,144464,288.93,25835,51.67,57.97,11.47,0.0,15.89,547.9300000000001
2025-12,TRK_M_019,111440,222.88,270341,540.68,51030,102.06,102.78,19.57,0.0,29.41,1017.3799999999999
2025-12,TRK_M_020,30829,61.66,88813,177.63,16586,33.17,33.41,5.61,0.0,10.14,321.62
2025-12,TRK_M_021,32808,65.62,81716,163.43,15905,31.81,30.43,6.23,0.0,9.38,306.90000000000003
2025-12,TRK_M_022,76108,152.22,204709,409.42,35970,71.94,77.35,14.61,0.0,23.55,749.0899999999999
2025-12,TRK_M_023,68002,136.0,176476,352.95,36765,73.53,65.04,14.7,0.0,19.03,661.25
2025-12,TRK_M_024,87546,175.09,255794,511.59,46040,92.08,79.57,16.63,0.0,24.6,899.56
2025-12,TRK_M_025,127227,254.45,319214,638.43,65159,130.32,124.37,22.97,0.0,35.49,1206.0299999999997
2025-12,TRK_M_026,82160,164.32,204397,408.8,38033,76.07,84.44,16.8,0.0,23.63,774.0600000000001
2025-12,TRK_M_027,76427,152.85,220641,441.28,38428,76.86,71.28,16.68,0.0,21.51,780.4599999999999
2025-12,TRK_M_028,97899,195.8,252309,504.62,47638,95.28,93.0,18.44,0.0,28.26,935.4000000000001
2025-12,TRK_M_029,44293,88.59,118772,237.54,21669,43.34,42.11,8.42,0.0,12.14,432.14000000000004
2025-12,TRK_M_030,54592,109.18,151078,302.16,26095,52.19,51.57,10.89,0.0,15.64,541.63
2026-01,TRK_M_001,1753804,3507.61,4942071,9884.14,989817,1979.64,1974.1,413.82,0.0,596.64,18355.949999999997
2026-01,TRK_M_002,1776189,3552.38,4855858,9711.72,806350,1612.7,1635.29,351.53,0.0,561.92,17425.539999999997
2026-01,TRK_M_003,930833,1861.67,2459226,4918.45,476951,953.9,923.2,184.0,0.0,284.06,9125.279999999999
2026-01,TRK_M_004,89594,179.19,231689,463.38,44207,88.42,84.63,17.11,0.0,26.82,859.55
2026-01,TRK_M_005,47648,95.3,111023,222.05,20301,40.6,42.81,8.13,0.0,14.41,423.30000000000007
2026-01,TRK_M_006,37114,74.23,91648,183.3,16315,32.63,31.74,6.78,0.0,9.67,338.35
2026-01,TRK_M_007,78825,157.65,205881,411.76,34250,68.5,80.18,15.91,0.0,23.9,757.8999999999999
2026-01,TRK_M_008,111053,222.11,294657,589.31,52889,105.78,103.13,18.74,0.0,29.75,1068.82
2026-01,TRK_M_009,57783,115.57,164990,329.98,27608,55.22,55.43,11.82,0.0,17.27,585.29
2026-01,TRK_M_010,114636,229.27,326157,652.31,56456,112.91,113.92,21.29,0.0,31.92,1161.62
2026-01,TRK_M_011,79412,158.82,213413,426.83,40211,80.42,84.68,17.37,0.0,25.14,793.26
2026-01,TRK_M_012,63186,126.37,185283,370.57,30488,60.98,70.81,14.26,0.0,18.6,661.59
2026-01,TRK_M_013,56947,113.89,143655,287.31,26940,53.88,55.95,11.4,0.0,17.48,539.91
2026-01,TRK_M_014,54900,109.8,133046,266.09,26696,53.39,48.34,10.28,0.0,16.47,504.37
2026-01,TRK_M_015,100429,200.86,279536,559.07,50613,101.23,102.34,18.18,0.0,28.77,1010.45
2026-01,TRK_M_016,58940,117.88,139515,279.03,26876,53.75,54.19,9.98,0.0,17.27,532.0999999999999
2026-01,TRK_M_017,12962,25.93,41661,83.32,6321,12.64,14.19,2.67,0.0,3.96,142.71
2026-01,TRK_M_018,43750,87.5,140982,281.96,26297,52.59,51.06,9.11,0.0,13.78,495.99999999999994
2026-01,TRK_M_019,97579,195.16,275453,550.91,44787,89.58,92.26,19.95,0.0,28.3,976.16
2026-01,TRK_M_020,30169,60.34,84769,169.54,14707,29.42,27.35,5.64,0.0,8.12,300.41
2026-01,TRK_M_021,31615,63.23,82748,165.5,13882,27.76,29.62,6.26,0.0,9.51,301.88
2026-01,TRK_M_022,80352,160.71,196572,393.14,36075,72.15,79.08,14.36,0.0,22.7,742.1400000000001
2026-01,TRK_M_023,63403,126.81,174583,349.17,35389,70.78,62.82,14.27,0.0,20.17,644.02
2026-01,TRK_M_024,79555,159.11,256725,513.45,45041,90.08,89.02,18.54,0.0,26.6,896.8000000000001
2026-01,TRK_M_025,101737,203.48,296491,592.98,54931,109.86,99.74,19.75,0.0,27.2,1053.01
2026-01,TRK_M_026,73367,146.73,235440,470.88,38613,77.23,85.96,16.7,0.0,22.3,819.8000000000001
2026-01,TRK_M_027,93873,187.75,218834,437.67,44203,88.41,80.88,16.41,0.0,24.79,835.91
2026-01,TRK_M_028,93453,186.91,284242,568.48,47323,94.65,103.58,20.85,0.0,32.88,1007.35
2026-01,TRK_M_029,47675,95.35,140061,280.12,22596,45.19,48.91,8.77,0.0,13.87,492.21000000000004
2026-01,TRK_M_030,47361,94.72,125766,251.53,21216,42.43,48.21,9.12,0.0,12.29,458.3
2026-02,TRK_M_001,2019565,4039.13,4953662,9907.32,860758,1721.52,1776.29,392.2,0.0,539.58,18376.040000000005
2026-02,TRK_M_002,1546114,3092.23,4156986,8313.97,737259,1474.52,1757.98,326.56,0.0,481.05,15446.309999999998
2026-02,TRK_M_003,766266,1532.53,2242277,4484.55,395350,790.7,830.17,154.0,0.0,242.87,8034.82
2026-02,TRK_M_004,68601,137.2,201113,402.23,37332,74.66,79.63,15.39,0.0,22.44,731.5500000000001
2026-02,TRK_M_005,34049,68.1,92229,184.46,15698,31.4,36.08,6.54,0.0,10.65,337.22999999999996
2026-02,TRK_M_006,33406,66.81,99330,198.66,15995,31.99,30.72,7.05,0.0,10.9,346.13000000000005
2026-02,TRK_M_007,71368,142.74,175877,351.75,31978,63.96,67.84,13.09,0.0,20.35,659.7300000000001
2026-02,TRK_M_008,90597,181.2,295644,591.29,46953,93.91,100.24,19.9,0.0,31.32,1017.86
2026-02,TRK_M_009,49119,98.24,125660,251.32,24110,48.22,45.63,9.88,0.0,13.22,466.51
2026-02,TRK_M_010,118365,236.73,365375,730.75,69001,138.0,126.33,23.56,0.0,34.71,1290.08
2026-02,TRK_M_011,83122,166.24,227587,455.17,41811,83.62,96.11,19.69,0.0,26.08,846.9100000000002
2026-02,TRK_M_012,59843,119.69,150485,300.97,29656,59.31,58.23,11.53,0.0,16.44,566.1700000000001
2026-02,TRK_M_013,50559,101.12,136612,273.23,28847,57.7,54.04,11.24,0.0,16.21,513.5400000000001
2026-02,TRK_M_014,52697,105.39,135153,270.31,24263,48.53,47.3,9.85,0.0,14.56,495.94000000000005
2026-02,TRK_M_015,94696,189.39,240450,480.9,51452,102.9,92.2,18.72,0.0,26.19,910.3000000000001
2026-02,TRK_M_016,58203,116.41,160163,320.33,25712,51.43,50.63,11.34,0.0,16.16,566.3000000000001
2026-02,TRK_M_017,10392,20.78,32069,64.14,5373,10.75,11.36,2.14,0.0,3.33,112.5
2026-02,TRK_M_018,56826,113.65,140851,281.7,28210,56.42,60.63,10.9,0.0,18.35,541.6500000000001
2026-02,TRK_M_019,86839,173.68,224144,448.29,46149,92.3,78.79,17.95,0.0,25.59,836.6
2026-02,TRK_M_020,31933,63.87,78098,156.2,15428,30.86,28.97,5.73,0.0,8.29,293.92
2026-02,TRK_M_021,23378,46.76,70758,141.52,12379,24.76,22.85,5.12,0.0,7.79,248.79999999999998
2026-02,TRK_M_022,62340,124.68,159093,318.19,28895,57.79,63.94,11.74,0.0,18.88,595.22
2026-02,TRK_M_023,51367,102.73,170515,341.03,27827,55.65,62.45,11.63,0.0,17.43,590.92
2026-02,TRK_M_024,66087,132.17,193417,386.84,35198,70.4,78.61,13.32,0.0,22.92,704.26
2026-02,TRK_M_025,98904,197.81,259105,518.21,52204,104.41,86.56,17.75,0.0,31.25,955.99
2026-02,TRK_M_026,92709,185.42,252544,505.09,44380,88.76,95.24,20.89,0.0,30.83,926.23
2026-02,TRK_M_027,61922,123.84,169047,338.09,36979,73.96,67.74,13.93,0.0,20.34,637.9
2026-02,TRK_M_028,82110,164.22,242782,485.57,38435,76.87,87.65,16.57,0.0,23.73,854.61
2026-02,TRK_M_029,45109,90.22,124529,249.06,20673,41.35,38.29,9.02,0.0,13.0,440.94
2026-02,TRK_M_030,41298,82.6,103627,207.25,21846,43.69,36.16,8.57,0.0,12.1,390.37000000000006
2026-03,TRK_M_001,1703167,3406.33,5687635,11375.27,885490,1770.98,1740.9,360.98,0.0,530.17,19184.63
2026-03,TRK_M_002,1348840,2697.68,3455497,6910.99,666492,1332.99,1262.37,263.27,0.0,381.88,12849.179999999998
2026-03,TRK_M_003,746292,1492.58,2252535,4505.07,393956,787.91,703.47,157.2,0.0,220.93,7867.16
2026-03,TRK_M_004,63737,127.47,205463,410.93,30987,61.97,65.17,14.36,0.0,20.59,700.49
2026-03,TRK_M_005,40750,81.5,97489,194.98,19817,39.64,37.94,7.15,0.0,11.32,372.53
2026-03,TRK_M_006,31601,63.2,101409,202.82,15355,30.71,35.24,6.97,0.0,9.1,348.04
2026-03,TRK_M_007,57318,114.64,160561,321.12,28092,56.19,53.56,11.94,0.0,17.15,574.6
2026-03,TRK_M_008,82726,165.45,217401,434.8,35278,70.56,81.93,16.38,0.0,21.23,790.35
2026-03,TRK_M_009,48990,97.98,140369,280.74,25187,50.38,48.5,9.4,0.0,15.06,502.06
2026-03,TRK_M_010,125183,250.37,331749,663.5,57082,114.17,126.2,21.83,0.0,35.62,1211.6899999999998
2026-03,TRK_M_011,73153,146.31,191717,383.43,35316,70.63,62.09,14.94,0.0,19.54,696.94
2026-03,TRK_M_012,56660,113.32,154384,308.77,26077,52.16,54.78,11.25,0.0,17.27,557.55
2026-03,TRK_M_013,42851,85.7,126106,252.21,21831,43.66,44.85,9.21,0.0,12.97,448.6000000000001
2026-03,TRK_M_014,35934,71.87,101675,203.35,20745,41.49,38.29,7.29,0.0,12.02,374.31000000000006
2026-03,TRK_M_015,93653,187.31,263160,526.32,39689,79.38,81.1,16.27,0.0,24.78,915.1600000000001
2026-03,TRK_M_016,56339,112.68,171004,342.01,30335,60.67,53.04,12.24,0.0,15.88,596.52
2026-03,TRK_M_017,13873,27.75,35813,71.63,6376,12.75,12.07,2.64,0.0,3.98,130.82
2026-03,TRK_M_018,55756,111.51,159855,319.71,25806,51.61,57.29,10.22,0.0,16.9,567.24
2026-03,TRK_M_019,94520,189.04,265730,531.46,49534,99.07,94.61,17.72,0.0,28.65,960.55
2026-03,TRK_M_020,22814,45.63,69753,139.51,11975,23.95,22.37,5.15,0.0,6.59,243.2
2026-03,TRK_M_021,21484,42.97,62928,125.86,12082,24.17,22.62,4.85,0.0,6.42,226.89
2026-03,TRK_M_022,61390,122.78,162050,324.1,30105,60.21,64.54,13.31,0.0,18.23,603.17
2026-03,TRK_M_023,51846,103.69,139434,278.87,26333,52.67,52.71,10.47,0.0,16.6,515.01
2026-03,TRK_M_024,72683,145.37,214126,428.25,40722,81.45,71.99,15.94,0.0,22.83,765.8300000000002
2026-03,TRK_M_025,100651,201.3,275021,550.04,51514,103.03,88.05,20.91,0.0,31.75,995.0799999999998
2026-03,TRK_M_026,93217,186.43,265695,531.39,41072,82.14,85.91,18.61,0.0,26.55,931.0299999999999
2026-03,TRK_M_027,81227,162.46,210695,421.39,40143,80.29,77.76,14.45,0.0,24.01,780.36
2026-03,TRK_M_028,99493,198.99,256444,512.89,42678,85.36,85.74,17.77,0.0,26.68,927.43
2026-03,TRK_M_029,41559,83.12,130800,261.6,20809,41.62,43.12,8.22,0.0,12.86,450.5400000000001
2026-03,TRK_M_030,42340,84.68,103088,206.18,22126,44.25,43.29,8.89,0.0,12.01,399.3
2026-04,TRK_M_001,1666475,3332.95,4288013,8576.03,782136,1564.27,1452.23,318.8,0.0,428.82,15673.099999999999
2026-04,TRK_M_002,1204735,2409.47,3270856,6541.71,554372,1108.75,1256.98,225.79,0.0,390.33,11933.03
2026-04,TRK_M_003,695913,1391.83,2034461,4068.92,356687,713.38,778.42,151.38,0.0,233.54,7337.47
2026-04,TRK_M_004,83117,166.23,213238,426.48,40185,80.37,80.52,14.36,0.0,23.3,791.26
2026-04,TRK_M_005,37485,74.97,103754,207.51,19757,39.52,35.6,8.55,0.0,12.49,378.64000000000004
2026-04,TRK_M_006,27687,55.37,83651,167.3,15136,30.27,28.69,5.8,0.0,9.8,297.2300000000001
2026-04,TRK_M_007,72044,144.09,184140,368.28,31728,63.46,74.7,13.17,0.0,20.77,684.47
2026-04,TRK_M_008,78050,156.1,218228,436.46,37811,75.62,76.19,14.48,0.0,22.73,781.5799999999999
2026-04,TRK_M_009,56446,112.89,146289,292.58,28717,57.44,48.15,10.63,0.0,14.58,536.27
2026-04,TRK_M_010,109785,219.57,275773,551.55,53797,107.6,110.58,20.26,0.0,33.44,1043.0
2026-04,TRK_M_011,61717,123.44,174013,348.03,35615,71.23,63.25,14.06,0.0,20.18,640.1899999999998
2026-04,TRK_M_012,48207,96.41,130194,260.39,24263,48.53,51.64,10.38,0.0,14.39,481.7399999999999
2026-04,TRK_M_013,45278,90.56,127306,254.61,24307,48.61,49.32,8.63,0.0,14.6,466.33000000000004
2026-04,TRK_M_014,35969,71.94,110990,221.98,20397,40.79,37.35,8.37,0.0,10.62,391.05
2026-04,TRK_M_015,69461,138.92,204852,409.71,39568,79.14,78.41,14.12,0.0,20.52,740.8199999999999
2026-04,TRK_M_016,57741,115.48,157172,314.34,30020,60.04,60.59,10.44,0.0,15.83,576.7200000000001
2026-04,TRK_M_017,9739,19.48,29193,58.39,4502,9.0,10.08,1.96,0.0,2.72,101.63
2026-04,TRK_M_018,43001,86.0,113903,227.81,21624,43.25,43.53,8.94,0.0,12.97,422.50000000000006
2026-04,TRK_M_019,76985,153.97,216644,433.29,36115,72.23,75.91,16.43,0.0,22.89,774.7199999999999
2026-04,TRK_M_020,20945,41.89,57261,114.52,11756,23.51,24.46,4.56,0.0,7.2,216.14
2026-04,TRK_M_021,21573,43.15,63800,127.6,10745,21.49,23.46,4.68,0.0,6.68,227.06000000000003
2026-04,TRK_M_022,60217,120.43,159556,319.11,28958,57.92,53.21,11.04,0.0,17.23,578.94
2026-04,TRK_M_023,61712,123.43,175602,351.21,32692,65.38,64.33,11.28,0.0,16.96,632.59
2026-04,TRK_M_024,69394,138.79,183709,367.42,30066,60.13,69.94,13.46,0.0,19.6,669.34
2026-04,TRK_M_025,107189,214.38,288197,576.39,50248,100.5,99.99,19.56,0.0,31.89,1042.71
2026-04,TRK_M_026,80604,161.21,222764,445.53,40571,81.14,79.48,16.64,0.0,25.55,809.55
2026-04,TRK_M_027,64363,128.73,181679,363.36,33758,67.52,70.42,14.04,0.0,22.58,666.65
2026-04,TRK_M_028,83173,166.35,256479,512.96,40887,81.78,78.92,15.76,0.0,24.5,880.27
2026-04,TRK_M_029,31176,62.35,100711,201.42,16003,32.01,30.66,6.92,0.0,9.38,342.74
2026-04,TRK_M_030,41926,83.85,115482,230.97,19519,39.04,45.48,8.84,0.0,12.77,420.95
2026-05,TRK_M_001,1676459,3352.92,4896874,9793.75,940776,1881.55,1722.97,309.73,0.0,462.63,17523.55
2026-05,TRK_M_002,1372277,2744.55,3791913,7583.83,617620,1235.24,1270.9,257.72,0.0,391.46,13483.699999999999
2026-05,TRK_M_003,647385,1294.77,1879716,3759.43,357448,714.9,722.81,136.38,0.0,208.41,6836.7
2026-05,TRK_M_004,67035,134.07,207236,414.47,37690,75.38,71.78,14.68,0.0,21.57,731.9499999999999
2026-05,TRK_M_005,27504,55.01,80512,161.02,15946,31.89,28.6,6.12,0.0,8.5,291.14000000000004
2026-05,TRK_M_006,24974,49.95,63546,127.09,11930,23.86,25.48,4.64,0.0,6.84,237.86
2026-05,TRK_M_007,56477,112.96,143170,286.34,23824,47.65,49.15,11.03,0.0,16.25,523.3799999999999
2026-05,TRK_M_008,66634,133.27,187647,375.3,35776,71.55,74.55,14.77,0.0,19.53,688.9699999999999
2026-05,TRK_M_009,45825,91.65,134901,269.8,27193,54.39,49.19,10.45,0.0,13.89,489.37
2026-05,TRK_M_010,110650,221.3,275151,550.3,53384,106.77,101.07,21.61,0.0,33.16,1034.2099999999998
2026-05,TRK_M_011,67738,135.48,200014,400.03,34939,69.88,66.26,13.02,0.0,20.95,705.62
2026-05,TRK_M_012,56677,113.35,152553,305.11,28328,56.66,47.11,9.43,0.0,16.92,548.5799999999999
2026-05,TRK_M_013,41440,82.88,111229,222.46,22784,45.57,44.62,8.65,0.0,12.89,417.07
2026-05,TRK_M_014,37923,75.85,105424,210.85,19499,39.0,39.44,8.01,0.0,12.42,385.57
2026-05,TRK_M_015,73331,146.66,197223,394.45,42342,84.69,84.09,16.95,0.0,24.9,751.74
2026-05,TRK_M_016,47666,95.33,136732,273.47,25136,50.27,48.21,8.93,0.0,14.63,490.84
2026-05,TRK_M_017,10318,20.64,27727,55.46,5276,10.55,9.52,2.28,0.0,3.03,101.47999999999999
2026-05,TRK_M_018,48731,97.46,138847,277.69,23419,46.84,50.58,9.57,0.0,15.75,497.89
2026-05,TRK_M_019,86643,173.29,214640,429.28,42485,84.97,76.15,16.88,0.0,25.01,805.5799999999999
2026-05,TRK_M_020,22855,45.71,70214,140.43,11613,23.23,23.95,5.3,0.0,6.68,245.3
2026-05,TRK_M_021,19557,39.11,55604,111.21,10340,20.68,18.02,4.07,0.0,6.04,199.13
2026-05,TRK_M_022,50739,101.48,132536,265.07,25315,50.63,48.02,10.51,0.0,14.95,490.65999999999997
2026-05,TRK_M_023,51903,103.81,136750,273.5,26640,53.28,52.76,10.73,0.0,15.03,509.11
2026-05,TRK_M_024,63496,126.99,171858,343.72,28514,57.03,55.59,11.05,0.0,20.08,614.46
2026-05,TRK_M_025,71523,143.05,194230,388.46,36867,73.74,69.17,15.05,0.0,22.08,711.55
2026-05,TRK_M_026,82815,165.63,233393,466.79,37632,75.26,83.54,16.48,0.0,21.83,829.5300000000001
2026-05,TRK_M_027,75543,151.09,201433,402.87,33911,67.82,74.13,14.45,0.0,20.3,730.66
2026-05,TRK_M_028,70970,141.94,195204,390.41,39731,79.46,78.45,13.65,0.0,23.76,727.6700000000001
2026-05,TRK_M_029,36800,73.6,87311,174.62,16128,32.26,34.2,7.3,0.0,10.94,332.92
2026-05,TRK_M_030,35128,70.26,85870,171.74,15592,31.19,32.67,7.28,0.0,9.9,323.03999999999996
