month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2024-07,TRK_H_015,48224,96.45,49849,99.7,27038,54.08,30.84,15.75,7.23,28.27,332.32
2024-07,TRK_H_016,39401,78.8,36248,72.5,17026,34.05,23.38,11.11,4.57,21.62,246.03
2024-07,TRK_H_017,73411,146.82,77465,154.93,38662,77.33,47.53,25.6,10.5,41.68,504.39
2024-07,TRK_H_018,22406,44.81,23357,46.72,12258,24.52,15.33,7.18,2.92,11.38,152.86
2024-07,TRK_H_019,85995,171.99,84519,169.04,38571,77.14,55.11,25.04,11.63,42.62,552.57
2024-07,TRK_H_020,50865,101.73,47846,95.69,28544,57.09,37.06,17.69,6.96,26.38,342.6
2024-07,TRK_H_021,93178,186.36,87674,175.35,40687,81.38,53.83,29.54,10.46,46.15,583.07
2024-07,TRK_H_022,50881,101.76,56207,112.41,28090,56.18,34.92,18.6,7.12,26.88,357.87
2024-07,TRK_H_023,38550,77.1,36531,73.06,18984,37.97,22.98,12.02,5.06,19.14,247.33
2024-07,TRK_H_024,83995,167.99,81814,163.63,40339,80.68,54.53,29.88,10.79,45.08,552.58
2024-07,TRK_H_025,29710,59.42,27856,55.71,14545,29.09,21.62,9.03,3.89,17.34,196.1
2024-07,TRK_H_026,48545,97.09,49367,98.74,27053,54.11,32.49,17.26,7.07,28.58,335.34
2024-07,TRK_H_027,47419,94.84,44825,89.65,20179,40.36,30.51,13.84,6.16,25.56,300.92
2024-07,TRK_H_028,45489,90.98,50550,101.1,24027,48.05,28.11,15.0,6.32,23.11,312.67
2024-07,TRK_H_029,103857,207.72,106419,212.84,54373,108.75,79.3,41.15,16.11,62.59,728.46
2024-07,TRK_H_030,28292,56.58,32256,64.51,15842,31.69,20.52,11.13,3.97,17.13,205.53
2024-07,TRK_H_031,60413,120.83,56894,113.79,30405,60.81,39.97,20.05,7.94,34.07,397.46
2024-07,TRK_H_032,61729,123.46,58836,117.67,32075,64.15,38.95,21.61,7.84,32.2,405.88
2024-07,TRK_H_033,51694,103.39,48620,97.24,28481,56.96,32.88,18.15,7.58,26.61,342.81
2024-07,TRK_H_034,108842,217.69,95807,191.62,50501,101.0,67.2,32.42,14.56,53.65,678.14
2024-07,TRK_H_035,55988,111.98,48739,97.48,25814,51.63,32.74,16.02,7.66,25.99,343.5
2024-07,TRK_H_036,62760,125.52,57011,114.02,29206,58.41,37.74,19.8,7.42,30.78,393.69
2024-07,TRK_H_037,28736,57.47,33280,66.56,14159,28.32,21.37,10.93,3.88,16.23,204.76
2024-07,TRK_H_038,39060,78.12,41898,83.8,18344,36.69,27.37,12.02,5.17,20.83,264.0
2024-07,TRK_H_039,93912,187.82,103616,207.23,47717,95.43,70.39,32.2,11.89,47.74,652.7
2024-07,TRK_H_040,22842,45.69,21003,42.01,9652,19.3,13.41,6.62,2.67,10.1,139.8
2024-08,TRK_H_001,624329,1248.66,553778,1107.56,334394,668.79,400.92,213.94,74.91,296.88,4011.66
2024-08,TRK_H_002,326689,653.38,354663,709.33,165270,330.54,224.81,112.85,46.16,172.99,2250.06
2024-08,TRK_H_003,80282,160.56,88670,177.34,40509,81.02,56.28,27.78,10.55,45.8,559.33
2024-08,TRK_H_004,71949,143.9,77695,155.39,34778,69.56,45.97,26.84,10.43,39.97,492.06
2024-08,TRK_H_005,26289,52.58,28355,56.71,13324,26.65,18.39,9.89,3.7,14.95,182.87
2024-08,TRK_H_006,77627,155.25,65631,131.26,37204,74.41,49.33,23.07,10.02,38.9,482.24
2024-08,TRK_H_007,20753,41.51,21371,42.74,10667,21.34,14.76,7.51,3.15,11.5,142.51
2024-08,TRK_H_008,51730,103.46,58973,117.95,30219,60.44,37.24,17.2,7.51,27.66,371.46
2024-08,TRK_H_009,58506,117.01,54284,108.57,29422,58.84,40.64,19.4,8.25,28.13,380.84
2024-08,TRK_H_010,66428,132.86,79344,158.69,35613,71.23,45.03,23.63,10.58,40.65,482.67
2024-08,TRK_H_011,74927,149.85,74064,148.13,37804,75.61,47.5,21.87,9.43,40.07,492.46
2024-08,TRK_H_012,73604,147.21,68038,136.08,39783,79.57,50.8,23.76,9.22,40.38,487.02
2024-08,TRK_H_013,117178,234.36,100686,201.37,53752,107.51,72.26,35.58,15.18,63.85,730.11
2024-08,TRK_H_014,32248,64.5,33803,67.61,17675,35.35,22.36,11.51,4.9,19.43,225.66
2024-08,TRK_H_015,51977,103.95,50128,100.26,29903,59.81,35.01,17.82,7.21,27.37,351.43
2024-08,TRK_H_016,36660,73.32,36783,73.57,20292,40.58,24.96,12.66,5.5,20.94,251.53
2024-08,TRK_H_017,94589,189.18,91993,183.99,44264,88.53,66.08,27.65,11.51,46.01,612.95
2024-08,TRK_H_018,18032,36.07,17009,34.02,9807,19.61,12.41,5.74,2.55,10.39,120.79
2024-08,TRK_H_019,122275,244.55,118826,237.65,54624,109.25,73.71,36.35,15.43,59.61,776.55
2024-08,TRK_H_020,56419,112.84,59511,119.02,27044,54.09,35.54,18.93,6.95,29.56,376.93
2024-08,TRK_H_021,75320,150.64,73360,146.72,40680,81.36,48.11,28.93,10.57,45.96,512.29
2024-08,TRK_H_022,51814,103.63,57253,114.51,29527,59.06,41.0,19.4,6.76,29.0,373.36
2024-08,TRK_H_023,46975,93.95,48935,97.87,22931,45.86,36.78,15.76,6.78,24.93,321.93
2024-08,TRK_H_024,102272,204.54,96293,192.59,48367,96.73,71.51,37.4,13.95,53.04,669.76
2024-08,TRK_H_025,26324,52.65,26642,53.29,14534,29.07,18.75,10.04,3.96,15.42,183.18
2024-08,TRK_H_026,68555,137.11,66822,133.65,30492,60.98,40.8,20.63,8.16,36.34,437.67
2024-08,TRK_H_027,50604,101.21,52234,104.47,24617,49.23,32.63,16.11,7.45,29.32,340.42
2024-08,TRK_H_028,62014,124.03,59649,119.3,31090,62.18,43.58,19.83,8.54,35.16,412.62
2024-08,TRK_H_029,81251,162.5,78733,157.47,40291,80.58,56.52,25.21,11.95,44.07,538.3
2024-08,TRK_H_030,26959,53.92,24532,49.07,11519,23.04,15.36,8.0,3.11,13.99,166.49
2024-08,TRK_H_031,61229,122.46,61605,123.21,33276,66.55,43.07,20.92,8.76,33.12,418.09
2024-08,TRK_H_032,83712,167.42,79438,158.88,38336,76.67,52.22,29.98,10.2,42.92,538.29
2024-08,TRK_H_033,52781,105.56,50739,101.48,25683,51.37,35.94,18.48,8.03,30.07,350.93
2024-08,TRK_H_034,111785,223.57,115666,231.33,68252,136.51,89.76,42.82,16.67,66.41,807.07
2024-08,TRK_H_035,50100,100.2,43237,86.48,24825,49.65,30.09,16.21,6.83,26.45,315.91
2024-08,TRK_H_036,77808,155.62,78737,157.47,37800,75.6,43.26,22.68,9.33,36.54,500.5
2024-08,TRK_H_037,31177,62.36,34961,69.92,17480,34.96,21.3,10.65,4.18,17.46,220.83
2024-08,TRK_H_038,32501,65.0,34214,68.43,15782,31.57,20.76,10.98,4.14,18.31,219.19
2024-08,TRK_H_039,109208,218.42,117539,235.08,55715,111.43,76.91,36.4,15.84,57.13,751.21
2024-08,TRK_H_040,19770,39.54,20409,40.82,9678,19.36,12.02,6.24,2.68,9.84,130.5
2024-09,TRK_H_001,591601,1183.2,609718,1219.44,266221,532.44,356.09,198.81,76.9,308.21,3875.09
2024-09,TRK_H_002,339117,678.23,343270,686.54,171768,343.54,239.82,115.16,46.29,193.82,2303.4
2024-09,TRK_H_003,87612,175.23,78676,157.35,39749,79.5,62.97,28.11,10.89,47.8,561.85
2024-09,TRK_H_004,63094,126.19,60679,121.36,28612,57.23,39.43,18.88,8.69,35.16,406.94
2024-09,TRK_H_005,35996,71.99,34611,69.22,16962,33.93,20.8,11.51,4.68,16.17,228.3
2024-09,TRK_H_006,78270,156.54,89501,179.0,46908,93.82,56.92,30.52,10.79,49.26,576.85
2024-09,TRK_H_007,24308,48.62,22221,44.44,10989,21.98,14.56,7.87,3.01,12.82,153.3
2024-09,TRK_H_008,44511,89.02,53223,106.45,26478,52.96,31.77,16.23,6.07,25.41,327.91
2024-09,TRK_H_009,54995,109.99,62271,124.54,31899,63.8,37.51,20.02,7.15,34.34,397.35
2024-09,TRK_H_010,55449,110.9,62270,124.54,28101,56.2,44.19,19.6,7.33,32.26,395.02
2024-09,TRK_H_011,70521,141.04,82386,164.77,35246,70.49,55.59,26.01,9.45,42.57,509.92
2024-09,TRK_H_012,77365,154.73,74390,148.78,33337,66.68,52.28,21.53,9.09,38.33,491.42
2024-09,TRK_H_013,117246,234.49,111459,222.92,51314,102.63,67.62,39.32,15.21,63.5,745.69
2024-09,TRK_H_014,31310,62.62,28637,57.27,15382,30.76,17.78,9.89,3.78,16.23,198.33
2024-09,TRK_H_015,49757,99.52,45850,91.7,21932,43.86,31.13,15.55,6.31,24.65,312.72
2024-09,TRK_H_016,36146,72.29,38848,77.7,18357,36.71,25.07,12.71,5.11,18.33,247.92
2024-09,TRK_H_017,90401,180.8,93109,186.22,39289,78.58,56.95,29.46,12.48,42.2,586.69
2024-09,TRK_H_018,22594,45.19,25575,51.15,11164,22.33,15.36,8.52,3.58,13.7,159.83
2024-09,TRK_H_019,120188,240.38,116225,232.45,59643,119.29,73.79,39.46,16.2,54.78,776.35
2024-09,TRK_H_020,57633,115.27,53903,107.81,29894,59.79,39.05,20.04,8.57,32.85,383.38
2024-09,TRK_H_021,94624,189.25,94737,189.48,49363,98.73,72.31,35.17,14.89,53.7,653.53
2024-09,TRK_H_022,78787,157.58,70806,141.61,33507,67.02,50.93,23.47,10.56,40.76,491.93
2024-09,TRK_H_023,48705,97.41,42283,84.57,21137,42.28,30.8,15.5,5.84,26.5,302.9
2024-09,TRK_H_024,94613,189.23,88340,176.68,44064,88.13,64.05,28.6,11.48,52.03,610.2
2024-09,TRK_H_025,29997,59.99,29584,59.17,14686,29.37,19.68,8.87,3.76,13.8,194.64
2024-09,TRK_H_026,65979,131.96,69567,139.14,32929,65.86,46.73,19.39,7.75,37.3,448.13
2024-09,TRK_H_027,43932,87.86,43991,87.98,19746,39.49,25.96,13.24,5.92,22.41,282.86
2024-09,TRK_H_028,56904,113.81,61557,123.11,33588,67.18,42.88,22.75,8.16,31.29,409.18
2024-09,TRK_H_029,87435,174.87,88988,177.98,46684,93.37,66.29,29.07,11.65,49.16,602.39
2024-09,TRK_H_030,21138,42.28,22810,45.62,10313,20.63,12.87,6.4,2.79,10.91,141.5
2024-09,TRK_H_031,62466,124.93,69667,139.33,29809,59.62,45.04,22.86,7.68,34.25,433.71
2024-09,TRK_H_032,77859,155.72,76205,152.41,36738,73.48,45.83,26.48,11.08,37.28,502.28
2024-09,TRK_H_033,54564,109.13,54139,108.28,31292,62.59,38.13,21.25,6.98,31.1,377.46
2024-09,TRK_H_034,117722,235.44,114046,228.09,53745,107.49,80.75,40.49,14.88,55.48,762.62
2024-09,TRK_H_035,41850,83.7,38115,76.23,19543,39.09,26.07,13.54,5.72,21.5,265.85
2024-09,TRK_H_036,72936,145.87,78652,157.3,35795,71.59,51.79,23.44,10.37,38.13,498.49
2024-09,TRK_H_037,40080,80.16,41333,82.67,19482,38.96,27.33,11.9,5.31,21.32,267.65
2024-09,TRK_H_038,46061,92.12,42880,85.76,22909,45.82,27.81,13.59,5.83,20.76,291.69
2024-09,TRK_H_039,97339,194.68,105173,210.35,46812,93.62,70.25,30.74,13.19,50.89,663.72
2024-09,TRK_H_040,20264,40.53,22492,44.98,10640,21.28,13.52,7.87,2.7,12.7,143.58
2024-10,TRK_H_001,486077,972.15,532890,1065.78,262209,524.42,361.48,168.7,71.8,288.67,3453.0
2024-10,TRK_H_002,384265,768.53,370655,741.31,188857,377.71,260.74,122.35,51.78,199.22,2521.64
2024-10,TRK_H_003,102692,205.39,107152,214.3,53567,107.13,64.81,37.34,13.63,52.89,695.49
2024-10,TRK_H_004,57323,114.65,57001,114.0,26709,53.42,38.7,20.35,8.0,29.74,378.86
2024-10,TRK_H_005,26724,53.45,31864,63.73,14962,29.92,19.14,9.07,4.27,16.46,196.04
2024-10,TRK_H_006,73751,147.5,68745,137.49,37125,74.25,48.66,23.81,9.66,40.07,481.44
2024-10,TRK_H_007,32193,64.39,33126,66.25,16573,33.15,20.77,9.76,3.69,16.62,214.63
2024-10,TRK_H_008,42413,84.83,40394,80.79,22014,44.03,31.18,13.55,6.5,24.42,285.3
2024-10,TRK_H_009,60344,120.69,69438,138.88,30002,60.0,47.13,21.02,8.8,37.18,433.7
2024-10,TRK_H_010,65232,130.46,59176,118.35,32823,65.65,40.28,21.53,7.51,32.36,416.14
2024-10,TRK_H_011,73003,146.01,70949,141.9,39113,78.23,49.52,25.63,10.34,40.61,492.24
2024-10,TRK_H_012,106365,212.73,101950,203.9,50513,101.03,61.83,32.84,13.27,54.89,680.49
2024-10,TRK_H_013,108316,216.63,107912,215.82,54706,109.41,70.66,32.35,14.52,55.81,715.2
2024-10,TRK_H_014,36607,73.22,31546,63.09,16867,33.74,23.3,10.71,4.5,17.18,225.74
2024-10,TRK_H_015,51326,102.65,51803,103.61,27676,55.35,35.01,16.2,6.77,27.75,347.34
2024-10,TRK_H_016,30839,61.68,31524,63.05,16091,32.18,21.82,10.36,3.96,18.12,211.17
2024-10,TRK_H_017,90013,180.03,91437,182.88,41662,83.33,56.89,30.24,11.84,48.21,593.42
2024-10,TRK_H_018,21185,42.37,21857,43.71,11735,23.47,15.17,7.96,2.93,12.58,148.19
2024-10,TRK_H_019,104308,208.62,120833,241.67,56750,113.5,78.74,39.05,16.62,59.04,757.24
2024-10,TRK_H_020,64284,128.57,63965,127.93,30306,60.61,41.56,21.74,8.28,33.11,421.8
2024-10,TRK_H_021,79287,158.58,73233,146.47,38959,77.92,46.47,25.89,9.98,38.81,504.12
2024-10,TRK_H_022,61423,122.85,54811,109.62,29386,58.77,35.9,19.39,8.29,29.01,383.83
2024-10,TRK_H_023,39369,78.74,43824,87.65,21653,43.31,27.4,13.46,5.0,22.19,277.75
2024-10,TRK_H_024,87763,175.53,90627,181.25,48046,96.09,65.25,27.47,11.77,43.37,600.73
2024-10,TRK_H_025,32200,64.4,32645,65.29,17385,34.77,22.77,11.51,4.51,15.57,218.82
2024-10,TRK_H_026,66943,133.89,67257,134.51,30802,61.6,47.98,23.22,9.58,36.76,447.54
2024-10,TRK_H_027,46229,92.46,46831,93.66,21748,43.5,33.12,15.08,6.49,25.7,310.01
2024-10,TRK_H_028,65232,130.47,64528,129.06,32620,65.24,38.36,20.84,8.42,31.96,424.35
2024-10,TRK_H_029,88690,177.38,79100,158.2,41114,82.23,51.98,27.07,11.46,40.44,548.76
2024-10,TRK_H_030,27940,55.88,29566,59.13,14195,28.39,17.32,8.64,3.55,13.73,186.64
2024-10,TRK_H_031,62321,124.64,57603,115.21,28798,57.6,36.28,20.52,8.14,32.6,394.99
2024-10,TRK_H_032,70844,141.69,79640,159.28,37121,74.24,53.87,26.27,9.96,39.55,504.86
2024-10,TRK_H_033,54925,109.85,53055,106.11,26869,53.74,38.49,18.72,7.75,33.31,367.97
2024-10,TRK_H_034,133000,266.0,134870,269.74,69437,138.87,83.22,42.23,17.64,65.49,883.19
2024-10,TRK_H_035,50435,100.87,51870,103.74,28794,57.59,36.35,16.01,7.18,28.58,350.32
2024-10,TRK_H_036,55156,110.31,52854,105.71,26631,53.26,38.22,19.47,6.96,30.64,364.57
2024-10,TRK_H_037,30744,61.49,31109,62.22,16738,33.48,22.17,10.15,4.45,16.14,210.1
2024-10,TRK_H_038,46050,92.1,38770,77.54,22681,45.36,28.18,13.64,5.72,23.12,285.66
2024-10,TRK_H_039,79562,159.13,78785,157.57,38886,77.77,52.67,26.07,9.93,40.91,524.05
2024-10,TRK_H_040,17552,35.1,17575,35.15,9364,18.73,12.11,6.21,2.35,10.45,120.1
2024-11,TRK_H_001,458084,916.17,456110,912.22,251984,503.97,344.27,179.86,61.71,251.61,3169.81
2024-11,TRK_H_002,378452,756.9,384364,768.73,205961,411.92,263.82,146.36,53.98,201.76,2603.47
2024-11,TRK_H_003,95259,190.52,98656,197.31,47446,94.89,59.86,31.02,13.1,49.2,635.9
2024-11,TRK_H_004,54275,108.55,62744,125.49,26854,53.71,42.08,20.88,7.32,33.27,391.3
2024-11,TRK_H_005,25518,51.04,24437,48.88,12859,25.72,15.82,8.78,2.99,12.39,165.62
2024-11,TRK_H_006,81101,162.2,78252,156.5,36679,73.36,53.3,23.92,11.13,38.12,518.53
2024-11,TRK_H_007,29850,59.7,30997,62.0,13948,27.9,21.08,9.53,4.01,14.78,199.0
2024-11,TRK_H_008,44059,88.12,39708,79.42,23383,46.77,30.91,14.14,6.34,24.55,290.25
2024-11,TRK_H_009,51615,103.23,58713,117.43,26801,53.6,38.59,18.0,8.09,32.51,371.45
2024-11,TRK_H_010,63487,126.98,54770,109.54,30608,61.22,40.98,20.72,7.91,34.09,401.44
2024-11,TRK_H_011,88902,177.81,95783,191.57,44131,88.26,59.5,28.09,12.77,52.95,610.95
2024-11,TRK_H_012,70497,140.99,82575,165.15,41671,83.34,48.72,26.82,9.23,39.0,513.25
2024-11,TRK_H_013,105646,211.29,113868,227.74,49812,99.62,70.77,36.78,13.66,59.18,719.04
2024-11,TRK_H_014,30200,60.4,25249,50.5,12989,25.98,17.74,8.45,3.47,13.89,180.43
2024-11,TRK_H_015,56268,112.54,52487,104.98,27739,55.48,38.12,17.64,7.11,25.76,361.63
2024-11,TRK_H_016,29154,58.31,30815,61.63,17168,34.34,20.84,11.26,3.83,16.17,206.38
2024-11,TRK_H_017,72468,144.94,69396,138.79,30850,61.7,48.33,20.91,8.41,35.61,458.69
2024-11,TRK_H_018,18388,36.78,16332,32.67,9881,19.76,12.86,6.13,2.37,10.09,120.66
2024-11,TRK_H_019,79159,158.32,88446,176.89,41718,83.44,56.74,30.28,12.6,45.6,563.87
2024-11,TRK_H_020,41583,83.17,50750,101.5,23837,47.68,30.75,14.76,6.54,25.33,309.73
2024-11,TRK_H_021,90994,181.99,79705,159.41,38735,77.47,55.58,28.56,12.46,42.13,557.6
2024-11,TRK_H_022,56560,113.12,53372,106.74,28436,56.87,36.55,18.63,7.33,28.82,368.06
2024-11,TRK_H_023,38280,76.56,40608,81.22,18438,36.88,23.75,11.29,5.0,19.86,254.56
2024-11,TRK_H_024,81368,162.74,84582,169.17,36689,73.38,55.59,27.05,10.91,42.95,541.79
2024-11,TRK_H_025,33073,66.15,34212,68.42,17531,35.06,19.63,10.36,3.99,16.96,220.57
2024-11,TRK_H_026,60462,120.93,57899,115.8,30883,61.77,37.1,18.89,7.84,30.28,392.61
2024-11,TRK_H_027,35742,71.49,36119,72.24,20053,40.11,24.83,13.7,4.83,21.26,248.46
2024-11,TRK_H_028,56893,113.79,56062,112.12,28171,56.34,39.6,18.9,6.71,29.35,376.81
2024-11,TRK_H_029,98935,197.87,96164,192.33,44705,89.41,64.33,31.31,11.47,49.05,635.77
2024-11,TRK_H_030,25083,50.17,25241,50.48,11594,23.19,15.49,8.55,3.27,12.18,163.33
2024-11,TRK_H_031,57943,115.89,58837,117.67,28497,57.0,42.59,17.71,7.63,33.79,392.28
2024-11,TRK_H_032,79581,159.16,75140,150.28,40569,81.14,46.93,23.2,10.11,40.87,511.69
2024-11,TRK_H_033,49005,98.01,53091,106.18,25177,50.36,33.88,16.73,6.43,25.79,337.38
2024-11,TRK_H_034,116140,232.28,134181,268.36,68172,136.34,81.42,45.12,18.23,62.96,844.71
2024-11,TRK_H_035,42625,85.25,46829,93.66,21838,43.68,30.06,15.83,6.51,24.08,299.07
2024-11,TRK_H_036,61899,123.8,59562,119.13,33525,67.05,43.75,21.99,8.58,32.59,416.89
2024-11,TRK_H_037,32841,65.68,36326,72.65,17296,34.59,21.47,12.27,4.78,16.84,228.28
2024-11,TRK_H_038,42825,85.65,36923,73.85,20464,40.93,25.14,14.31,5.06,22.48,267.42
2024-11,TRK_H_039,89112,178.23,78854,157.71,44151,88.3,52.63,31.4,10.48,42.52,561.27
2024-11,TRK_H_040,23797,47.6,19780,39.56,11301,22.6,13.9,7.02,2.72,12.07,145.47
2024-12,TRK_H_001,707109,1414.22,666698,1333.4,303182,606.36,462.01,204.82,87.5,377.28,4485.59
2024-12,TRK_H_002,390857,781.72,408636,817.27,193271,386.54,288.15,129.08,58.92,233.36,2695.04
2024-12,TRK_H_003,96293,192.59,97919,195.84,50833,101.67,62.12,31.2,13.52,52.93,649.87
2024-12,TRK_H_004,70457,140.92,73968,147.94,40532,81.07,49.8,22.79,9.64,36.96,489.12
2024-12,TRK_H_005,25447,50.89,22928,45.86,11228,22.46,15.43,8.79,3.03,13.54,160.0
2024-12,TRK_H_006,80637,161.28,77943,155.89,35125,70.25,51.65,22.85,9.08,36.89,507.89
2024-12,TRK_H_007,28843,57.69,30553,61.11,16370,32.74,22.02,9.45,4.4,17.03,204.44
2024-12,TRK_H_008,47370,94.74,49062,98.12,27459,54.92,36.95,16.25,7.04,26.94,334.96
2024-12,TRK_H_009,48408,96.82,48998,98.0,27094,54.19,34.22,16.6,6.29,29.91,336.03
2024-12,TRK_H_010,59246,118.49,56555,113.11,28064,56.13,39.44,18.07,7.6,29.99,382.83
2024-12,TRK_H_011,69973,139.95,61264,122.53,29867,59.73,44.6,20.95,9.24,33.72,430.72
2024-12,TRK_H_012,78137,156.27,79608,159.22,44352,88.7,51.35,29.67,11.28,45.45,541.94
2024-12,TRK_H_013,96424,192.85,87175,174.35,46692,93.38,67.49,30.89,12.93,47.21,619.1
2024-12,TRK_H_014,34284,68.57,35274,70.55,16962,33.92,22.98,12.15,4.35,20.31,232.83
2024-12,TRK_H_015,53797,107.59,58591,117.18,28311,56.62,38.48,18.27,6.51,26.15,370.8
2024-12,TRK_H_016,31384,62.77,33812,67.63,15231,30.46,21.66,11.02,4.1,15.34,212.98
2024-12,TRK_H_017,76801,153.6,90788,181.58,41461,82.92,61.3,27.62,10.87,48.39,566.28
2024-12,TRK_H_018,22793,45.59,21490,42.98,12736,25.47,14.59,7.17,2.83,13.52,152.15
2024-12,TRK_H_019,124271,248.54,127940,255.88,61247,122.5,85.34,39.58,17.35,63.96,833.15
2024-12,TRK_H_020,59421,118.84,60963,121.93,28577,57.15,44.39,18.95,8.7,33.04,403.0
2024-12,TRK_H_021,74608,149.22,85736,171.47,36991,73.98,47.84,26.93,11.38,43.07,523.89
2024-12,TRK_H_022,72339,144.68,71320,142.64,30783,61.57,41.93,23.62,9.13,36.63,460.2
2024-12,TRK_H_023,49446,98.89,58246,116.49,25554,51.11,36.91,17.87,6.77,29.96,358.0
2024-12,TRK_H_024,100159,200.32,105847,211.7,46108,92.22,59.9,30.54,12.95,54.8,662.43
2024-12,TRK_H_025,24538,49.08,26794,53.59,13686,27.37,18.64,9.15,3.56,14.69,176.08
2024-12,TRK_H_026,65693,131.39,64550,129.1,33401,66.8,46.14,21.29,9.14,32.55,436.41
2024-12,TRK_H_027,41893,83.79,46076,92.15,20516,41.03,28.54,14.62,5.34,21.6,287.07
2024-12,TRK_H_028,56812,113.63,62166,124.33,30879,61.76,39.28,18.24,7.59,31.51,396.34
2024-12,TRK_H_029,78985,157.97,87744,175.49,43659,87.32,49.16,27.08,10.37,46.87,554.26
2024-12,TRK_H_030,23262,46.52,23326,46.65,11095,22.19,13.4,7.99,2.69,11.83,151.27
2024-12,TRK_H_031,69668,139.34,60526,121.05,34872,69.74,41.24,22.98,9.27,35.67,439.29
2024-12,TRK_H_032,67807,135.62,79357,158.71,39993,79.99,52.16,24.25,9.69,40.79,501.21
2024-12,TRK_H_033,45161,90.32,40322,80.64,22566,45.13,28.56,15.46,5.4,24.9,290.41
2024-12,TRK_H_034,102282,204.56,104483,208.97,58316,116.63,77.7,39.41,13.31,62.58,723.16
2024-12,TRK_H_035,44320,88.64,46102,92.21,22031,44.06,32.43,14.99,6.28,26.96,305.57
2024-12,TRK_H_036,73983,147.97,65887,131.77,33972,67.94,47.66,21.65,9.84,38.85,465.68
2024-12,TRK_H_037,25345,50.69,26452,52.91,14074,28.15,16.31,9.04,3.89,14.19,175.18
2024-12,TRK_H_038,34870,69.74,38991,77.98,18554,37.11,22.38,12.46,5.39,21.43,246.49
2024-12,TRK_H_039,98379,196.76,114215,228.43,51398,102.8,69.23,35.26,12.67,59.87,705.02
2024-12,TRK_H_040,18788,37.58,19877,39.76,9620,19.24,13.26,6.62,2.42,10.1,128.98
2025-01,TRK_H_001,617708,1235.42,717321,1434.64,345274,690.55,413.62,217.86,91.07,396.3,4479.46
2025-01,TRK_H_002,433456,866.91,392756,785.51,210768,421.54,277.77,145.32,56.8,210.67,2764.52
2025-01,TRK_H_003,98017,196.04,86512,173.02,48164,96.33,63.52,28.09,11.3,44.08,612.38
2025-01,TRK_H_004,77360,154.72,73505,147.01,37649,75.3,48.32,23.99,9.97,35.23,494.54
2025-01,TRK_H_005,26016,52.03,25210,50.42,11533,23.07,15.36,7.69,3.67,12.8,165.04
2025-01,TRK_H_006,82944,165.89,73183,146.37,40469,80.94,53.99,24.09,9.52,37.99,518.79
2025-01,TRK_H_007,23951,47.9,24168,48.34,12404,24.81,14.56,8.1,3.29,12.74,159.74
2025-01,TRK_H_008,57781,115.56,62211,124.42,30486,60.97,39.36,21.42,7.71,31.44,400.88
2025-01,TRK_H_009,63037,126.08,54742,109.48,29085,58.17,43.62,19.26,8.16,29.46,394.23
2025-01,TRK_H_010,82221,164.44,75975,151.95,43012,86.02,53.96,29.12,11.14,40.3,536.93
2025-01,TRK_H_011,65107,130.21,69566,139.13,34240,68.48,44.74,22.81,8.82,32.92,447.11
2025-01,TRK_H_012,80893,161.79,82803,165.61,39475,78.95,58.61,28.46,10.61,40.34,544.37
2025-01,TRK_H_013,109356,218.71,94020,188.04,53049,106.1,72.67,37.21,13.55,56.4,692.68
2025-01,TRK_H_014,31534,63.07,30447,60.9,16546,33.09,21.01,11.16,4.35,17.41,210.99
2025-01,TRK_H_015,48981,97.96,46372,92.74,21351,42.7,32.78,14.5,6.29,26.46,313.43
2025-01,TRK_H_016,38367,76.73,37607,75.21,21419,42.84,25.52,13.49,5.1,22.57,261.46
2025-01,TRK_H_017,94699,189.4,97346,194.69,44842,89.69,63.17,35.47,13.37,50.55,636.34
2025-01,TRK_H_018,19705,39.41,17263,34.53,10508,21.02,13.14,6.77,2.52,9.35,126.74
2025-01,TRK_H_019,107472,214.95,110963,221.93,60779,121.56,79.48,35.17,15.02,65.22,753.33
2025-01,TRK_H_020,56863,113.73,54788,109.58,24813,49.63,37.18,17.19,6.85,30.49,364.65
2025-01,TRK_H_021,72560,145.12,74378,148.76,37231,74.46,56.71,27.13,11.0,39.41,502.59
2025-01,TRK_H_022,60135,120.27,61244,122.49,32227,64.45,46.61,20.14,8.31,32.72,414.99
2025-01,TRK_H_023,41814,83.63,41522,83.05,22389,44.78,29.57,13.62,6.28,22.49,283.42
2025-01,TRK_H_024,93601,187.2,95611,191.22,47501,95.0,63.33,37.4,14.26,59.07,647.48
2025-01,TRK_H_025,21025,42.05,20869,41.74,10623,21.25,15.38,7.93,3.07,10.71,142.13
2025-01,TRK_H_026,44059,88.12,44086,88.17,22279,44.56,30.56,15.96,6.15,26.98,300.5
2025-01,TRK_H_027,46976,93.95,50339,100.68,22870,45.74,31.16,15.93,6.7,23.72,317.88
2025-01,TRK_H_028,66914,133.83,58011,116.02,29627,59.25,42.96,18.6,8.05,34.55,413.26
2025-01,TRK_H_029,105259,210.52,105614,211.23,57457,114.92,76.21,39.51,14.66,57.77,724.82
2025-01,TRK_H_030,22790,45.58,22100,44.2,10238,20.48,15.18,7.04,2.97,13.25,148.7
2025-01,TRK_H_031,63118,126.24,63246,126.49,31279,62.56,44.88,23.59,8.51,36.16,428.43
